Student_ID,Student_Name,Gender,Age,Department,Year,City,Study_Hours_Per_Day,Attendance_Percentage,Assignment_Score,Internal_Marks,Sleep_Hours,Screen_Time_Hours,Commute_Time_Minutes,Previous_GPA,Extracurricular_Hours,Internet_Access,Internet_Quality,Hostel,Scholarship,Study_Method,Stress_Level,Fees_Paid,Enrollment_Date,Last_Exam_Date,Internship,Projects_Completed,Final_Score,Grade,Pass_Fail,Placement_Status,Starting_Salary_LPA,Library_Books_Issued
107470,Rahul Gupta,Male,17.0,Computer Science,3rd Year,Delhi,1.43,72.22,63.0,64.6,6.58,5.16,63.7,6.98,1.92,Yes,Excellent,No,No,Mixed,5.26,Yes,2022-02-03,2022-11-04,No,3,53.33,C,Pass,Higher Studies,,8
108405,Meera Mehta,MALE,25.0,Business Administration,2nd Year,Coimbatore,5.75,72.83,77.2,47.2,3.64,2.41,84.7,7.93,2.35,Yes,Good,Yes,Yes,Classroom,7.21,Yes,2023-08-08,2024-01-20,No,1,59.42,C,Pass,Not Placed,,14
100361,Sneha Sharma,Female,20.0,Business Administration,3rd Year,Hyderabad,0.5,76.7,91.32,81.84,5.2,8.42,112.2,5.48,3.57,Yes,Average,No,No,Online,6.86,Yes,2024-12-19,2025-05-30,Yes,3,65.22,B,Pass,Placed,5.67,5
110403,Kavya Nair,Male,23.0,Data Science,Final Year,Kolkata,6.04,76.54,73.37,43.38,8.02,3.08,27.8,6.05,1.42,Yes,good,Yes,No,Online,3.47,Yes,2022-03-27,2022-09-11,No,3,74.63,A,Pass,Higher Studies,,5
109533,Meera Gupta, Male,17.0,COMMERCE,3rd Year,Mumbai,8.06,65.23,86.81,67.95,,6.68,58.3,8.29,2.26,Yes,Good,No,Yes,Self Study,6.86,Yes,2025-06-13,2025-12-29,Yes,0,73.64,A,Pass,Placed,3.43,1
105862,Diya Nair,Male,25.0,Business Administration,1st Year,Pune,6.91,95.34,72.13,65.69,7.02,6.4,24.3,7.82,3.23,Yes,Excellent,No,No,Coaching,1.74,Yes,2025-05-30,2025-09-15,Yes,1,76.1,A,Pass,Higher Studies,,8
106731,Vivaan Nair,Male,21.0,Data Science,Final Year,Coimbatore,6.86,76.7,71.07,86.12,6.25,3.79,76.0,6.73,4.21,Yes,Average,Yes,No,Online,5.25,No,2025-03-22,2025-12-08,Yes,2,83.01,A+,Pass,Placed,7.47,6
111979,Aman Verma,Male,25.0,Mechanical,3rd Year,Hyderabad,6.06,78.46,64.59,64.94,6.92,4.19,60.0,8.29,1.43,Yes,Good,No,No,Self Study,4.42,Yes,2025-05-17,2025-11-27,Yes,0,73.03,A,Pass,Not Placed,,1
109568,Kavya Joshi,Male,18.0,Electronics,2nd Year,delhi,10.73,79.3,76.6,50.7,5.38,3.9,5.0,6.41,2.84,Yes,Average,No,No,Classroom,4.27,Yes,2022-05-01,2022-10-27,No,3,77.57,A,Pass,Placed,5.43,4
106888,Riya Nair,Male,17.0,Computer Science,3rd Year,Kochi,9.08,73.79,71.5,52.76,5.85,4.78,80.6,7.77,5.05,Yes,Excellent,Yes,Yes,Online,4.72,Yes,2022-02-10,2022-06-16,No,2,81.11,A+,Pass,Looking for Job,,14
111068,Riya Singh,,17.0,Information Technology,1st Year,Hyderabad,5.72,,92.42,70.59,6.18,5.8,76.3,7.73,5.85,Yes,Average,Yes,No,Classroom,6.25,Yes,2025-05-31,2026-01-25,Yes,1,78.06,A,Pass,Higher Studies,,7
111847,Aman Shetty,Other,23.0,Computer Science,Final Year,Mysore,2.28,65.18,74.1,83.98,6.35,5.37,38.3,8.11,7.15,No,Good,Yes,No,Classroom,5.39,Yes,2021-07-01,2021-11-04,Yes,3,71.58,A,Pass,Placed,2.54,13
109297,Sneha Patel,Male,17.0,commerce,2nd Year,Chennai,5.99,,73.44,68.09,6.34,5.53,71.5,7.41,5.13,Yes,Average,No,No,Mixed,6.51,Yes,2023-10-23,2024-02-04,Yes,4,84.87,A+,Pass,Not Placed,,8
103551,Rohan Joshi,Male,24.0,computer science,Final Year,Bangalore,5.63,73.31,84.54,76.18,5.42,2.49,84.8,5.9,0.59,Yes,Good,No,Yes,Mixed,7.05,Yes,2021-07-09,2021-10-01,No,3,84.81,A+,Pass,Higher Studies,,8
104103,Ananya Verma,Female,18.0,Information Technology,Final Year,Hyderabad,9.4,82.27,63.67,58.89,5.82,6.12,90.6,9.99,2.08,Yes,Good,Yes,No,Online,5.44,Yes,2024-01-17,2024-08-24,Yes,4,79.92,A,Pass,Placed,5.93,8
101741,Priya Joshi,Female,17.0,Computer Science,1st Year,Pune,7.66,71.4,78.0,65.59,7.54,5.0,73.3,6.62,5.95,Yes,Good,No,No,Self Study,3.67,Yes,2023-05-09,2023-12-27,No,3,73.84,A,Pass,Not Placed,,2
110901,Aditya Iyer,Male,25.0,Computer Science,3rd Year,Kolkata,3.4,63.58,78.96,69.75,5.02,4.35,58.4,6.45,2.16,Yes,Average,Yes,No,Online,6.05,No,2023-01-11,2023-05-28,No,2,64.05,B,Pass,Not Placed,,11
104635,Aditya Singh, Female,20.0,ELECTRONICS,1st Year,Chennai,2.39,95.96,78.23,86.45,8.73,6.45,86.6,6.81,1.14,Yes,Good,Yes,No,Self Study,4.75,Yes,2022-08-06,2022-11-14,Yes,1,75.03,A,Pass,Placed,6.22,11
111377,Kavya Das,Male,20.0,Electronics,Final Year,Bangalore,7.65,84.66,72.36,80.58,6.66,7.11,74.5,8.69,2.78,Yes,Good,No,No,Online,4.74,Yes,2023-02-06,2023-07-23,No,3,86.17,A+,Pass,Placed,7.62,9
106704,Ishaan Singh,Female,25.0,IT,3rd Year,Hyderabad,10.23,74.54,76.5,72.89,6.27,6.73,61.1,6.85,4.54,No,Average,No,No,Self Study,5.66,Yes,2022-03-30,2022-07-29,No,1,79.96,A,Pass,Higher Studies,,6
110085,Aisha Joshi,Female,21.0,Commerce,2nd Year,Hyderabad,3.19,75.74,94.27,37.1,6.38,3.4,17.6,7.99,2.14,Yes,Good,No,No,Mixed,4.11,Yes,01/08/2023,07/12/2023,No,2,69.75,B,Pass,Looking for Job,,5
104352,Aisha Singh,Female,23.0,Data Science,2nd Year,Kolkata,4.66,92.45,73.41,46.29,6.33,3.04,51.1,7.27,6.01,Yes,Excellent,No,No,Self Study,4.81,Yes,2023-12-19,2024-08-26,No,2,75.29,A,Pass,Not Placed,,10
103774,Kabir Khan,Female,24.0,Information Technology,3rd Year,Hyderabad,4.88,66.89,100.0,33.04,5.91,3.42,69.1,5.53,5.09,Yes,excellent,No,No,Mixed,4.98,Yes,2022-07-12,2022-12-02,No,5,73.08,A,Pass,Not Placed,,7
104899,Pooja Nair,Male,25.0,Business Administration,3rd Year,Kolkata,11.14,58.32,71.12,78.02,7.43,5.36,16.1,7.67,2.93,Yes,,No,No,Classroom,1.77,Yes,01/08/2022,05/15/2022,Yes,1,77.78,A,Pass,Looking for Job,,13
106424,Reyansh Patel,Male,22.0,Mechanical,2nd Year,Mysore,3.98,74.98,83.27,,6.97,6.75,116.9,6.19,0.85,Yes,Good,Yes,Yes,Classroom,5.2,Yes,2021-08-25,2021-11-25,No,1,68.84,B,Pass,Higher Studies,,4
105091,Sneha Das,Female,20.0,Computer Science,3rd Year,Bangalore,1.34,69.37,88.69,63.8,6.47,4.62,21.2,6.99,5.72,Yes,Average,No,No,Coaching,4.97,Yes,2024-04-10,2024-07-17,No,4,70.51,A,Pass,Not Placed,,6
107823,Vivek Rao,Female,20.0,Mechanical,2nd Year,Kolkata,5.68,82.12,56.72,80.91,8.43,5.27,88.3,7.72,2.02,Yes,Average,Yes,Yes,Self Study,3.8,Yes,2024-01-31,2024-06-07,No,1,81.22,A+,Pass,Placed,3.04,10
105906,Vivaan Nair,Female,25.0,Business Administration,2nd Year,Chennai,4.18,71.64,58.3,84.6,4.61,6.71,53.2,7.78,5.79,Yes,Good,Yes,No,Self Study,6.54,Yes,2023-11-03,2024-05-01,Yes,1,65.83,B,Pass,Not Placed,,8
105610,Aman Reddy,Male,24.0,Business Administration,2nd Year,Kolkata,6.88,90.99,63.47,65.36,5.81,5.11,65.4,7.73,7.37,Yes,Excellent,No,No,Self Study,3.97,Yes,2023-06-19,2023-11-18,Yes,5,83.62,A+,Pass,Placed,2.4,4
108058,Rahul Verma,Male,22.0,Computer Science,1st Year,Mumbai,4.37,90.91,54.05,60.22,7.93,3.16,101.3,8.2,4.32,Yes,Average,No,Yes,Classroom,5.27,Yes,2024-06-17,2024-12-06,No,1,73.15,A,Pass,Not Placed,,12
107958,Ananya Mehta,Male,19.0,Mechanical,2nd Year,Hyderabad,6.91,84.18,77.54,76.51,8.35,3.2,45.2,6.77,0.0,Yes,Good,No,No,Online,3.39,Yes,2025-06-14,2026-03-10,Yes,3,85.66,A+,Pass,Placed,3.3,6
107229,Meera Joshi,Male,17.0,Computer Science,3rd Year,chennai,5.34,52.28,100.0,72.21,7.01,6.0,37.2,8.81,2.13,Yes,Average,No,Yes,Self Study,6.22,Yes,2025-02-02,2025-05-12,No,5,90.21,A+,Pass,Placed,6.19,15
111048,Vivek Joshi,Male,24.0,Computer Science,3rd Year,Kolkata,10.29,68.32,76.51,57.58,7.75,2.38,14.5,8.34,0.96,Yes,Good,Yes,No,Classroom,3.85,Yes,03/20/2023,31/08/2023,Yes,0,87.76,A+,Pass,Not Placed,,4
104439,Arjun Mehta,Male,23.0,Business Administration,2nd Year,Hyderabad,5.39,79.86,75.53,34.75,6.78,4.13,84.2,4.62,3.55,Yes,Good,No,No,Coaching,4.55,Yes,2024-09-30,2025-04-17,Yes,2,69.04,B,Pass,Placed,2.4,10
109995,Priya Singh,Male,20.0,Commerce,Final Year,Chennai,6.01,84.61,63.7,74.79,6.86,2.78,42.4,6.72,3.87,Yes,Poor,No,No,Classroom,6.73,Yes,2021-08-31,2022-03-09,No,4,77.27,A,Pass,Placed,3.25,10
104615,Kabir Khan,Male,18.0,Mechanical,3rd Year,Delhi,4.06,89.45,88.11,45.28,6.49,4.08,10.5,6.86,3.77,Yes,Good,No,No,Mixed,4.08,No,2022-12-04,2023-09-05,Yes,0,68.04,B,Pass,Not Placed,,5
107911,Sneha Malhotra,Male,17.0,Data science,1st Year,Kolkata,3.57,87.26,71.44,66.4,6.43,7.87,18.1,7.84,5.36,Yes,Average,No,Yes,Classroom ,4.88,Yes,2022-03-04,2022-05-30,Yes,0,66.11,B,Pass,Looking for Job,,7
104982,Karan Iyer,Male,21.0,Business Administration,2nd Year,Chennai,6.31,73.83,46.15,68.9,6.28,6.94,41.4,7.94,3.58,Yes,Good,No,No,Online,5.8,No,2022-05-01,2022-11-03,Yes,1,63.7,B,Pass,Placed,4.31,6
107673,Reyansh Shetty,Male,19.0,Information Technology,2nd Year,Delhi,7.27,79.24,,90.66,5.43,4.51,61.1,7.5,5.13,Yes,GOOD,No,No,Self Study,5.42,Yes,2024-06-20,2025-03-10,Yes,2,86.19,A+,Pass,Not Placed,,6
100972,Ishaan Joshi,Female,23.0,Mechanical ,1st Year,Coimbatore,5.5,68.22,80.95,68.4,7.32,4.35,28.4,6.33,5.05,Yes,Good,No,No,Classroom,5.81,Yes,2024-04-04,2024-11-18,Yes,1,70.35,A,Pass,Not Placed,,4
108177,Vivaan Patel,Female,23.0,Computer Science,2nd Year,Hyderabad,8.18,60.97,72.21,54.89,6.39,3.2,24.2,7.42,6.29,Yes,Average,Yes,No,Classroom,1.9,Yes,2022-08-11,2022-11-27,No,3,67.16,B,Pass,Placed,3.62,11
108442,Riya Malhotra,Male,17.0,Business Administration,2nd Year,Mysore,5.18,78.39,64.08,77.38,6.64,2.07,53.7,7.04,1.77,Yes,Good,No,No,Classroom,4.05,Yes,2023-08-20,2024-01-03,No,3,89.68,A+,Pass,Not Placed,,6
105181,Ananya Iyer,Female,19.0,Computer Science ,2nd Year,Pune,6.51,67.92,57.03,67.6,6.1,4.38,29.3,5.95,4.72,Yes,Good,Yes,No,Classroom,6.68,Yes,2022-01-17,2022-09-29,No,1,69.2,B,Pass,Placed,6.7,10
107365,Arjun Sharma,Male,20.0,Data Science ,1st Year,HYDERABAD,6.88,61.11,71.27,48.16,5.4,4.31,17.8,7.54,2.2,Yes,Average,Yes,No,Online,3.3,Yes,2022-01-14,2022-06-09,Yes,1,59.94,C,Pass,Not Placed,,8
108952,Sneha Shetty,Male,19.0,Electronics,2nd Year,Mysore,7.02,96.34,36.55,33.48,7.73,7.4,5.0,8.39,1.25,Yes,Good,No,No,Online,5.15,Yes,2021-11-14,2022-03-01,No,2,65.11,B,Pass,Looking for Job,,7
111142,Aditya Singh,Male,25.0,Information Technology,1st Year,Chennai,7.8,88.35,74.19,63.25,3.2,7.75,80.9,6.71,3.01,Yes,Average,Yes,No,Self Study,7.63,Yes,2022-11-22,2023-03-23,No,0,79.29,A,Pass,Not Placed,,11
100219,Riya Das,Male,17.0,Information Technology,1st Year,Hyderabad,7.02,97.67,66.12,60.57,6.82,6.72,70.6,6.59,3.69,Yes,Excellent,Yes,Yes,Online,6.04,Yes,2022-04-06,2022-09-02,Yes,2,78.41,A,Pass,Placed,5.87,5
100539,Sneha Nair,Male,18.0,Information Technology,Final Year,Kolkata,7.53,71.6,100.0,70.94,6.55,7.68,69.4,7.37,4.52,Yes,Good,No,No,Self Study,6.68,Yes,2023-08-22,2024-03-28,Yes,0,79.63,A,Pass,Higher Studies,,14
104681,Neha Iyer,Male,23.0,Data Science,2nd Year,Chennai,4.45,77.45,77.99,59.54,6.25,9.13,83.0,6.49,0.77,Yes,GOOD,No,Yes,Classroom,7.38,Yes,2022-10-30,2023-01-29,No,4,65.42,B,Pass,Placed,7.0,10
108052,Pooja Verma,Female,22.0,Information Technology,2nd Year,PUNE,9.81,87.66,61.11,91.86,6.29,4.96,79.1,6.01,0.0,Yes,Excellent,Yes,No,mixed,6.89,Yes,2023-06-04,2023-11-09,Yes,2,86.35,A+,Pass,Looking for Job,,9
102565,Arjun Verma,Female,23.0,Commerce,3rd Year,Coimbatore,2.87,46.68,68.82,90.07,7.1,7.92,39.5,7.02,1.74,Yes,Good,No,No,Mixed,4.55,Yes,2023-05-05,2023-08-01,Yes,5,64.18,B,Pass,Not Placed,,12
101689,Rahul Malhotra,FEMALE,25.0,Computer Science,1st Year,Coimbatore,3.49,70.17,69.28,53.76,7.35,4.96,47.5,6.88,4.29,Yes,Average,No,No,Self Study,3.52,Yes,2022-05-31,2023-01-08,Yes,2,65.97,B,Pass,Not Placed,,9
103223,Vivaan Nair,Female,17.0,Commerce,Final Year,Coimbatore,4.24,96.62,69.4,46.36,3.78,6.42,88.4,6.98,2.06,Yes,Poor,No,No,Self Study,8.43,Yes,2024-06-02,2024-12-15,Yes,3,76.0,A,Pass,Placed,5.24,10
108302,Rahul Malhotra,Female,17.0,Business Administration,3rd Year,Kochi,4.53,66.34,88.4,49.94,6.58,3.7,70.7,8.21,3.0,Yes,Average,No,No,Mixed,3.11,Yes,2025-03-16,2025-07-01,No,2,77.11,A,Pass,Placed,7.05,11
110118,Diya Das,Male,21.0,Computer Science,1st Year,Kochi,7.48,96.4,77.33,57.78,6.55,4.19,62.6,6.99,1.31,Yes,Average,Yes,No,Self Study,4.69,Yes,2023-05-19,2024-02-03,Yes,1,76.82,A,Pass,Not Placed,,13
102239,Nisha Joshi,Male,18.0,Information technology,2nd Year,Hyderabad,6.19,89.49,62.11,69.51,6.17,3.9,15.0,7.68,4.42,Yes,excellent,Yes,No,Online,4.12,Yes,2024-08-10,2024-12-11,No,2,84.51,A+,Pass,Looking for Job,,12
106246,Isha Verma,Female,23.0,Business Administration,Final Year,Kochi,8.2,73.13,65.36,60.13,7.54,6.28,59.6,8.58,3.24,Yes,good,No,No,Mixed,3.51,Yes,2024-08-03,2025-03-03,Yes,2,74.78,A,Pass,Not Placed,,7
110217,Aman Sharma,Male,21.0,Mechanical,2nd Year,Pune,6.04,81.55,48.62,56.64,6.04,2.01,46.4,6.57,5.07,Yes,Good,No,No,Coaching,3.16,Yes,2024-09-10,2025-03-23,No,1,51.49,C,Pass,Placed,2.47,7
100150,Arjun Nair,Male,20.0,Information Technology,2nd Year,Coimbatore,4.6,83.17,72.5,68.25,6.39,4.74,79.2,5.38,2.76,Yes,Poor,No,No,Self Study,3.47,Yes,2022-12-30,2023-05-09,No,2,60.58,B,Pass,Placed,3.88,9
103899,Aisha Patel,Male,24.0,Business Administration,1st Year,Delhi,8.21,85.07,100.0,88.02,6.54,6.48,90.1,7.37,0.86,Yes,Poor,No,Yes,Classroom,7.88,Yes,2025-01-27,2025-08-05,No,3,96.76,A+,Pass,Not Placed,,13
105445,Rahul Reddy,Female,23.0,Electronics,3rd Year,Kolkata,5.94,96.04,65.01,66.6,7.51,6.55,67.4,8.05,2.15,No,Good,Yes,No,Classroom,5.87,Yes,2024-08-24,2024-12-22,No,1,74.23,A,Pass,Placed,3.82,9
111736,Isha Patel,Female,18.0,Electronics,3rd Year,Chennai,5.34,44.31,54.56,54.51,6.5,5.28,68.4,7.54,1.68,Yes,Excellent,No,Yes,Coaching,4.61,Yes,2024-09-24,2024-12-13,Yes,2,65.35,B,Pass,Not Placed,,6
103621,Ananya Shetty,Female,19.0,Information Technology,2nd Year,Coimbatore,4.53,86.21,73.09,59.7,6.14,6.32,73.0,8.53,1.76,Yes, Good,No,Yes,Mixed,4.48,Yes,2024-08-30,2025-04-19,No,2,67.4,B,Pass,Looking for Job,,2
102814,Diya Das,Female,18.0,Data Science,3rd Year,Delhi,7.29,99.05,68.29,72.92,8.08,3.78,59.2,5.89,4.75,Yes,Excellent,No,No,Classroom,4.3,Yes,2022-11-28,2023-07-02,Yes,3,81.59,A+,Pass,Looking for Job,,7
106926,Aarav Rao,Male,25.0,Computer Science,2nd Year,Chennai,6.48,,96.71,83.83,6.33,8.48,64.3,8.18,0.61,Yes,Poor,Yes,Yes,Classroom,5.89,Yes,2022-03-18,2022-08-23,Yes,4,71.63,A,Pass,Not Placed,,3
109547,Kabir Nair,Male,19.0,Business Administration,3rd Year,Coimbatore,5.19,100.0,62.54,69.7,5.12,4.65,31.1,6.33,4.94,Yes,Average,Yes,No,Mixed,5.38,Yes,2022-03-26,2022-09-16,No,0,68.47,B,Pass,Not Placed,,8
106649,Pooja Nair,Female,17.0,mechanical,1st Year,Kochi,6.87,85.93,100.0,87.34,8.25,5.51,116.9,5.33,3.04,Yes,Good,Yes,Yes,Mixed,4.15,Yes,2022-04-01,2022-07-09,No,2,83.53,A+,Pass,Placed,6.93,9
104218,Nisha Singh,Female,19.0,Information Technology,Final Year,Kochi,5.76,91.33,74.75,70.73,6.0,8.72,33.2,7.79,0.0,Yes,Average,Yes,No,Mixed,7.46,Yes,2022-06-23,2022-11-25,Yes,3,77.27,A,Pass,Placed,5.91,7
104149,Ananya Verma,Male,20.0,Information Technology,1st Year,Bangalore,5.53,78.0,81.0,68.26,6.3,3.78,40.2,8.26,2.27,Yes,Average,No,Yes,Classroom,4.54,No,2023-07-17,2024-02-04,No,2,90.82,A+,Pass,Placed,5.76,18
108501,Arjun Verma,Male,21.0,Business Administration,2nd Year, Bangalore,6.83,91.15,64.08,77.39,6.96,5.44,46.1,6.88,0.85,Yes,Excellent,No,No,Online,5.0,Yes,2024-01-06,2024-05-23,Yes,2,67.64,B,Pass,Not Placed,,10
103672,Kabir Mehta,Female,22.0,Electronics,3rd Year,Mumbai,7.3,62.82,81.67,47.16,9.7,5.89,70.9,8.29,0.0,Yes,Poor,No,No,Classroom,5.15,Yes,2021-08-14,2022-03-28,No,2,80.21,A+,Pass,Not Placed,,9
101262,Aarav Verma,Male,19.0,Data Science,3rd Year,Mumbai,5.67,73.34,81.69,65.79,5.23,2.51,91.5,8.27,3.05,Yes,Good,No,No,Self Study,4.28,Yes,2025-02-06,2025-10-16,No,2,71.87,A,Pass,Higher Studies,,5
111697,Aman Rao,Male,25.0,Commerce,2nd Year,BANGALORE,4.93,89.23,100.0,57.93,7.02,6.17,66.3,7.65,2.39,Yes,Excellent,No,No,Mixed,6.99,Yes,2022-08-12,2023-03-17,No,2,84.36,A+,Pass,Placed,5.99,14
103575,Isha Shetty,Male,25.0,Computer Science,Final Year,Kolkata,6.52,54.65,64.98,,9.05,4.79,44.6,5.45,5.95,No,Good,No,No,Self Study,2.76,Yes,2025-01-02,2025-06-29,No,3,59.4,C,Pass,Placed,6.31,4
108028,Aditya Patel,Male,25.0,Information Technology,1st Year,Kolkata,4.38,74.3,39.64,54.21,5.95,7.24,37.0,8.74,2.13,Yes,Good,No,No,MIXED,4.69,Yes,2022-01-07,2022-09-28,Yes,1,62.07,B,Pass,Not Placed,,6
111144,Kavya Das, Female,22.0,Computer Science,1st Year,Pune,6.79,60.32,76.86,86.44,7.61,6.25,16.9,7.27,3.83,Yes,Average,No,No,Classroom,4.21,No,2023-09-04,2024-01-24,No,3,74.55,A,Pass,Not Placed,,11
100201,Priya Das,Female,20.0,Computer science,1st Year,Coimbatore,7.03,78.97,90.82,64.38,7.52,4.01,80.0,10.0,0.64,Yes,Good,Yes,No,Online,8.09,Yes,2024-07-11,2025-04-03,Yes,2,95.17,A+,Pass,Not Placed,,6
111109,Aman Rao,Female,23.0,Business Administration,2nd Year,Mumbai,4.95,72.44,79.91,46.45,6.39,4.69,45.3,5.36,5.8,Yes,Good,No,No,Online,6.46,Yes,2022-03-09,2022-12-03,Yes,1,61.46,B,Pass,Looking for Job,,15
109177,Aditya Sharma,Male,19.0,Data Science,Final Year,Mysore,4.59,68.57,70.91,53.66,5.61,9.54,100.6,7.62,2.28,Yes,Excellent,No,No,Online,8.71,Yes,2022-04-07,2022-12-22,No,1,61.09,B,Pass,Placed,3.36,11
104270,Rahul Verma,Male,21.0,commerce,1st Year,Delhi,3.58,65.19,37.87,49.82,6.41,5.21,54.7,6.67,0.0,Yes,EXCELLENT,No,Yes,Self Study,4.71,Yes,2022-05-10,2023-01-07,No,0,56.09,C,Pass,Looking for Job,,9
100857,Aisha Joshi,Male,21.0,Data Science,2nd Year,Delhi,6.98,78.17,53.01,54.21,7.65,1.72,74.3,7.92,1.84,Yes,Good,Yes,Yes,Mixed,4.23,Yes,2023-12-31,2024-04-30,Yes,3,64.78,B,Pass,Not Placed,,4
101237,Kabir Sharma,Female,21.0,Information Technology,2nd Year,Pune,5.83,77.73,63.18,65.59,6.15,7.55,67.7,7.21,4.43,Yes,Good,Yes,Yes,Classroom,6.57,Yes,2021-12-22,2022-04-24,No,0,69.23,B,Pass,Not Placed,,6
100534,Aisha Reddy,Male,20.0,Computer Science,3rd Year,Mumbai,1.39,84.25,55.2,62.04,8.28,4.87,29.5,6.43,4.76,Yes,Good,No,No,Classroom,2.98,Yes,2022-11-20,2023-06-27,No,1,59.99,C,Pass,Placed,6.62,8
105398,Isha Patel,Female,23.0,Electronics,Final Year,Kochi,3.49,82.27,79.97,100.0,8.73,3.8,77.4,8.08,3.71,Yes,Average,No,No,Online,4.69,Yes,04/16/2025,30/09/2025,Yes,2,83.45,A+,Pass,Placed,6.72,8
107690,Arjun Khan,Female,23.0,Business Administration,1st Year,Delhi,2.37,83.76,71.34,90.45,7.82,5.81,32.4,9.4,4.72,Yes,Average,No,No,Classroom,5.17,Yes,2023-11-16,2024-05-19,No,4,84.3,A+,Pass,Not Placed,,4
101403,Aarav Joshi,Female,20.0,Electronics ,Final Year,Pune,4.07,71.61,72.19,85.11,5.96,4.9,45.3,4.44,5.0,Yes,Good,Yes,Yes,Classroom,5.28,Yes,2024-03-06,2024-12-10,Yes,5,64.91,B,Pass,Higher Studies,,6
106572,Vivaan Shetty,Male,25.0,Electronics,2nd Year,Kochi,5.72,74.67,53.76,52.53,6.71,12.0,46.5,5.49,2.41,Yes, Excellent,Yes,No,Mixed,8.72,Yes,2022-12-21,2023-04-14,Yes,1,53.37,C,Pass,Placed,6.0,6
105550,Ananya Gupta,Male,20.0,Information Technology,Final Year,Kolkata,8.59,73.97,78.52,63.89,5.66,3.9,56.7,7.43,7.99,Yes,Average,Yes,No,classroom,4.94,Yes,2023-08-02,2023-10-30,No,5,76.03,A,Pass,Placed,4.39,8
104756,Aman Patel,Male,17.0,computer science,Final Year,Chennai,5.45,77.84,69.3,60.56,6.54,5.76,44.0,7.87,2.97,Yes,Good,No,No,Self-study,6.31,Yes,2024-09-01,2025-06-07,No,1,76.36,A,Pass,Not Placed,,6
109735,Vivaan Shetty,Female,17.0,Computer Science,3rd Year,Mumbai,6.4,68.88,65.31,51.08,6.06,4.52,36.9,8.1,0.49,Yes,Excellent,No,Yes,Classroom,5.79,Yes,2022-12-11,2023-06-06,Yes,1,62.84,B,Pass,Not Placed,,15
100294,Meera Verma,Male,25.0,Computer Science,1st Year,Hyderabad,10.24,79.59,72.94,58.39,7.8,5.52,53.3,6.03,2.34,Yes,AVERAGE,No,No,Mixed,2.21,Yes,2022-05-03,2022-08-17,No,5,85.13,A+,Pass,Placed,6.44,3
102352,Kabir Kapoor,Female,18.0,Computer Science,Final Year,Bangalore,5.16,59.42,45.51,69.71,6.91,6.93,60.6,7.9,2.03,Yes,Good,No,No,self study,7.62,Yes,2022-03-29,2022-08-28,No,4,60.75,B,Pass,Placed,4.23,6
104768,Arjun Malhotra,Male,23.0,Business Administration,1st Year,Chennai,6.26,100.0,79.81,62.16,7.61,10.06,92.5,7.55,1.82,Yes,Poor,No,No,Classroom,6.84,Yes,2025-06-02,2025-11-22,No,3,79.09,A,Pass,Looking for Job,,11
110977,Vivek Mehta,Female,17.0,Mechanical,Final Year,Bangalore,3.46,85.56,87.05,68.74,7.43,8.6,5.0,8.0,0.74,Yes,Good,Yes,Yes,Mixed,5.63,Yes,2022-09-14,2023-01-28,Yes,1,76.3,A,Pass,Placed,4.03,4
103496,Vivaan Khan,Male,20.0,Mechanical,3rd Year,MUMBAI,9.48,89.63,76.86,60.74,7.4,6.73,23.3,7.54,5.64,Yes,Good,No,No,Mixed,5.38,Yes,2022-03-10,2022-09-20,No,2,87.03,A+,Pass,Placed,4.9,7
100519,Karan Rao,Male,22.0,Electronics,3rd Year,Hyderabad,2.19,,75.45,73.85,7.81,9.0,60.7,7.5,2.11,Yes,Average,No,No,Online,5.91,Yes,2021-08-28,2022-02-06,No,2,68.49,B,Pass,Placed,8.5,10
106833,Vivaan Verma,Female,21.0,Data Science,2nd Year,Pune,6.15,71.28,83.33,69.52,8.34,1.9,80.8,6.19,3.13,Yes,Excellent,No,No,Classroom,5.27,Yes,2023-09-26,2024-03-02,Yes,0,82.16,A+,Pass,Looking for Job,,7
105050,Neha Singh,Male,22.0,Electronics,2nd Year,Kochi,6.91,71.42,72.4,72.45,6.01,8.11,67.5,5.49,1.12,Yes,Excellent,No,Yes,Self Study,7.28,Yes,2022-12-23,2023-05-21,No,4,61.01,B,Pass,Looking for Job,,10
110169,Meera Kapoor,Male,25.0,Mechanical,2nd Year,Bangalore,7.66,83.04,83.19,62.98,6.41,10.24,89.4,10.0,2.64,Yes,Good,Yes,No,Classroom,7.21,Yes,2023-09-15,2024-02-27,No,2,82.04,A+,Pass,Not Placed,,6
100305,Aarav Joshi,Female,21.0,Data Science,1st Year,Bangalore,6.56,81.88,65.71,79.03,8.41,8.71,35.4,6.77,2.41,Yes,Average,No,No,Classroom,4.18,Yes,2024-06-13,2025-03-07,Yes,2,90.58,A+,Pass,Not Placed,,15
107745,Rahul Verma,Male,21.0,Data Science,1st Year,Kochi,5.6,79.02,44.09,75.67,7.43,4.76,43.2,8.02,0.0,Yes,Average,Yes,No,Classroom,5.77,Yes,2024-05-31,2024-12-12,No,4,75.18,A,Pass,Not Placed,,10
